threshold,f1,f2
0.0,0.003342716396903589,0.008315098468271335
0.005025125628140704,0.004173645624536643,0.010369198024394902
0.010050251256281407,0.004896749460391096,0.01215261121238287
0.01507537688442211,0.0055757936212920975,0.013822336896424621
0.020100502512562814,0.00636564250551689,0.015761600537995964
0.02512562814070352,0.007221259387637204,0.017857142857142856
0.03015075376884422,0.007928005142489822,0.01958086367485182
0.035175879396984924,0.008713570797762731,0.021495381397780747
0.04020100502512563,0.009467758444216991,0.023329129886506934
0.04522613065326633,0.010248597742538605,0.025223259935919284
0.05025125628140704,0.011048074051955807,0.027157956547269525
0.05527638190954774,0.011818254411882136,0.029017331973962827
0.06030150753768844,0.012469040908702708,0.03057719695065762
0.06532663316582915,0.013255856183039767,0.032467532467532464
0.07035175879396985,0.014102192601178402,0.03449579434836027
0.07537688442211056,0.014873675631621841,0.03634010354440462
0.08040201005025126,0.01564676883506591,0.038183910450883984
0.08542713567839195,0.016448850833708877,0.040092267135325134
0.09045226130653267,0.017227138643067845,0.041939561070895096
0.09547738693467336,0.017947141979102643,0.0436446251345211
0.10050251256281408,0.01879747650315437,0.045653533458411506
0.10552763819095477,0.019589427076345096,0.04751985418565291
0.11055276381909548,0.020405310971348706,0.04943789787349316
0.11557788944723618,0.021310757553641806,0.05156095493713801
0.12060301507537688,0.022208700943109217,0.05366068803293149
0.12562814070351758,0.02276319949415112,0.0549282880683552
0.1306532663316583,0.023552502453385672,0.05676442762535478
0.135678391959799,0.024328433857070453,0.05856515373352855
0.1407035175879397,0.02511335891175445,0.060382422006038244
0.1457286432160804,0.026025664196638352,0.06248915118902968
0.15075376884422112,0.02691588785046729,0.0645392613840086
0.15577889447236182,0.027318199307425933,0.06542572797640987
0.16080402010050251,0.02821939586645469,0.06749049429657794
0.1658291457286432,0.02904479443649008,0.0693765878444401
0.1708542713567839,0.029713329148357396,0.07090073896544838
0.17587939698492464,0.030511388053287496,0.07271609995903318
0.18090452261306533,0.03093239063190455,0.0736222128733698
0.18592964824120603,0.03173883473135344,0.07544729467557663
0.19095477386934673,0.032550569634968614,0.07727975270479134
0.19597989949748745,0.03349282296650718,0.0794010889292196
0.20100502512562815,0.03428851334802841,0.08118765947575969
0.20603015075376885,0.03495630461922597,0.08268367587999055
0.21105527638190955,0.035869843709966695,0.08472524812394093
0.21608040201005024,0.03667801938695311,0.0865265760197775
0.22110552763819097,0.03767491926803014,0.08874239350912778
0.22613065326633167,0.03837719298245614,0.09029927760577916
0.23115577889447236,0.0390625,0.09181532004197272
0.23618090452261306,0.0398066533977822,0.09345794392523364
0.24120603015075376,0.040697674418604654,0.09541984732824428
0.24623115577889448,0.041728763040238454,0.09768350544236673
0.25125628140703515,0.04190707561494078,0.09798352740698665
0.2562814070351759,0.04303086997193639,0.10043668122270742
0.2613065326633166,0.044131755676367124,0.10283159463487332
0.2663316582914573,0.04484887877803055,0.1043872919818457
0.271356783919598,0.04596935376415723,0.10681114551083591
0.2763819095477387,0.04719562243502052,0.10945431472081218
0.2814070351758794,0.048167539267015703,0.11154219204655674
0.2864321608040201,0.04930332261521972,0.11397423191278494
0.2914572864321608,0.050236621769202766,0.11596638655462185
0.2964824120603015,0.0511300481659874,0.11786812435941237
0.30150753768844224,0.05211480362537765,0.11995827538247567
0.3065326633165829,0.05291411042944785,0.12165021156558534
0.31155778894472363,0.05420267085624509,0.1243691420331651
0.3165829145728643,0.05533279871692061,0.12674504041146217
0.32160804020100503,0.05623471882640587,0.12863534675615212
0.32663316582914576,0.05721393034825871,0.13068181818181818
0.3316582914572864,0.05844980940279543,0.1332560834298957
0.33668341708542715,0.05935483870967742,0.13513513513513514
0.3417085427135678,0.060526315789473685,0.1375598086124402
0.34673366834170855,0.06177260519247986,0.14012997562956944
0.35175879396984927,0.06281292671825216,0.1422680412371134
0.35678391959798994,0.063682510383018,0.1440501043841336
0.36180904522613067,0.06466729147141519,0.1460626587637595
0.36683417085427134,0.06615532118887824,0.14909248055315472
0.37185929648241206,0.06761391474767271,0.15204936095196123
0.3768844221105528,0.06910365548322484,0.1550561797752809
0.38190954773869346,0.07008633824276282,0.1570323167956304
0.3869346733668342,0.07098765432098765,0.15883977900552487
0.3919597989949749,0.07232704402515723,0.16151685393258428
0.3969849246231156,0.0736,0.16405135520684735
0.4020100502512563,0.075,0.16682785299806577
0.40703517587939697,0.07607497243660419,0.16895200783545544
0.4120603015075377,0.07748455923638406,0.1717272274763564
0.4170854271356784,0.07885714285714286,0.1744186046511628
0.4221105527638191,0.07990735379270411,0.17647058823529413
0.4271356783919598,0.08112874779541446,0.17884914463452567
0.4321608040201005,0.08258527827648116,0.18167456556082148
0.4371859296482412,0.08383961117861483,0.1840981856990395
0.44221105527638194,0.0851326341764343,0.18658734451054623
0.4472361809045226,0.08635794743429287,0.18893756845564075
0.45226130653266333,0.08806636885768986,0.19220055710306408
0.457286432160804,0.08926261319534282,0.19447576099210823
0.4623115577889447,0.09072978303747535,0.19725557461406518
0.46733668341708545,0.09230769230769231,0.20023215322112595
0.4723618090452261,0.09387755102040816,0.20318021201413428
0.47738693467336685,0.09556786703601108,0.2063397129186603
0.4824120603015075,0.096113074204947,0.20693852708460134
0.48743718592964824,0.09784172661870504,0.21013597033374537
0.49246231155778897,0.09934258582907232,0.2128991859737007
0.49748743718592964,0.10126582278481013,0.21642266072565244
0.5025125628140703,0.1033434650455927,0.22020725388601037
0.507537688442211,0.10534469403563129,0.2238314680710994
0.5125628140703518,0.10649960845732184,0.22591362126245848
0.5175879396984925,0.10819411296738266,0.22895622895622897
0.5226130653266332,0.11003236245954692,0.23224043715846995
0.5276381909547738,0.11202635914332784,0.23578363384188628
0.5326633165829145,0.11371237458193979,0.23876404494382023
0.5376884422110553,0.11544991511035653,0.24182076813655762
0.542713567839196,0.11663807890222985,0.24390243902439024
0.5477386934673367,0.11857018308631212,0.24727272727272728
0.5527638190954774,0.12056737588652482,0.25073746312684364
0.5577889447236181,0.12330009066183137,0.2554470323065364
0.5628140703517588,0.1248852157943067,0.25816249050873197
0.5678391959798995,0.1266294227188082,0.261136712749616
0.5728643216080402,0.12878787878787878,0.26479750778816197
0.577889447236181,0.13102119460500963,0.2685624012638231
0.5829145728643216,0.13385826771653545,0.2733118971061093
0.5879396984924623,0.136,0.2768729641693811
0.592964824120603,0.1384928716904277,0.2809917355371901
0.5979899497487438,0.14122533748701974,0.28547439126784213
0.6030150753768845,0.14437367303609341,0.2905982905982906
0.6080402010050251,0.1471861471861472,0.2951388888888889
0.6130653266331658,0.14863387978142076,0.2974628171478565
0.6180904522613065,0.15027624309392265,0.3000882612533098
0.6231155778894473,0.1526374859708193,0.30384271671134944
0.628140703517588,0.15614236509758897,0.3093721565059145
0.6331658291457286,0.1588785046728972,0.31365313653136534
0.6381909547738693,0.16,0.31539888682745826
0.6432160804020101,0.162291169451074,0.31894934333958724
0.6482412060301508,0.16164053075995174,0.3169347209082308
0.6532663316582915,0.1630170316301703,0.319047619047619
0.6582914572864321,0.1654320987654321,0.3227360308285164
0.6633165829145728,0.1677096370463079,0.32619279454722494
0.6683417085427136,0.16983523447401774,0.32940019665683384
0.6733668341708543,0.17135549872122763,0.3316831683168317
0.678391959798995,0.17425227568270482,0.33600802407221664
0.6834170854271356,0.17724867724867724,0.3404471544715447
0.6884422110552764,0.18132611637347767,0.34643226473629785
0.6934673366834171,0.18356164383561643,0.3496868475991649
0.6984924623115578,0.18662952646239556,0.35412262156448204
0.7035175879396985,0.1879382889200561,0.35600425079702447
0.7085427135678392,0.1908831908831909,0.3602150537634409
0.7135678391959799,0.19225251076040173,0.3621621621621622
0.7185929648241206,0.19648093841642228,0.36813186813186816
0.7236180904522613,0.19940476190476192,0.37222222222222223
0.7286432160804021,0.2012012012012012,0.37472035794183445
0.7336683417085427,0.20552147239263804,0.3806818181818182
0.7386934673366834,0.2087227414330218,0.3850574712643678
0.7437185929648241,0.2126984126984127,0.39044289044289043
0.7487437185929648,0.21543408360128619,0.3941176470588235
0.7537688442211056,0.2182410423452769,0.3978622327790974
0.7587939698492463,0.2200328407224959,0.4002389486260454
0.7638190954773869,0.2222222222222222,0.40312876052948254
0.7688442211055276,0.22673434856175972,0.409035409035409
0.7738693467336684,0.2282793867120954,0.4110429447852761
0.7788944723618091,0.2322357019064125,0.4161490683229814
0.7839195979899498,0.23633156966490299,0.42138364779874216
0.7889447236180904,0.24144144144144145,0.4278416347381865
0.7939698492462312,0.2476894639556377,0.435630689206762
0.7989949748743719,0.25140712945590993,0.44021024967148487
0.8040201005025126,0.2567049808429119,0.44666666666666666
0.8090452261306533,0.25984251968503935,0.4483695652173913
0.8140703517587939,0.26452905811623245,0.45392022008253097
0.8190954773869347,0.2721649484536082,0.4628330995792426
0.8241206030150754,0.27848101265822783,0.4700854700854701
0.8291457286432161,0.28509719222462204,0.47756874095513746
0.8341708542713568,0.2920353982300885,0.4852941176470588
0.8391959798994975,0.29931972789115646,0.49327354260089684
0.8442211055276382,0.30697674418604654,0.5015197568389058
0.8492462311557789,0.3127962085308057,0.5076923076923077
0.8542713567839196,0.3180722891566265,0.5132192846034215
0.8592964824120604,0.32432432432432434,0.5196850393700787
0.864321608040201,0.33,0.5254777070063694
0.8693467336683417,0.3350253807106599,0.5305466237942122
0.8743718592964824,0.3402061855670103,0.5357142857142857
0.8793969849246231,0.353887399463807,0.5490848585690515
0.8844221105527639,0.3626373626373626,0.5574324324324325
0.8894472361809045,0.37393767705382436,0.5679862306368331
0.8944723618090452,0.3804034582132565,0.5739130434782609
0.8994974874371859,0.39520958083832336,0.5871886120996441
0.9045226130653267,0.4024390243902439,0.5935251798561151
0.9095477386934674,0.41904761904761906,0.6077348066298343
0.914572864321608,0.4342105263157895,0.6203007518796992
0.9195979899497487,0.4536082474226804,0.6358381502890174
0.9246231155778895,0.46808510638297873,0.6470588235294118
0.9296482412060302,0.4748201438848921,0.6521739130434783
0.9346733668341709,0.48,0.6560636182902585
0.9396984924623115,0.49624060150375937,0.6680161943319838
0.9447236180904522,0.5096525096525096,0.6776180698151951
0.949748743718593,0.5258964143426295,0.6889352818371608
0.9547738693467337,0.5387755102040817,0.6976744186046512
0.9597989949748744,0.559322033898305,0.7112068965517241
0.964824120603015,0.5714285714285714,0.7189542483660131
0.9698492462311558,0.6111111111111112,0.7432432432432432
0.9748743718592965,0.6439024390243903,0.7621247113163973
0.9798994974874372,0.6633165829145728,0.7728337236533958
0.9849246231155779,0.6839378238341969,0.7838479809976246
0.9899497487437187,0.6951871657754011,0.7831325301204819
0.9949748743718593,0.7386363636363636,0.8044554455445545
1.0,0.5688073394495413,0.4599406528189911
