threshold,f1,f2
0.0,0.003342716396903589,0.008315098468271335
0.005025125628140704,0.14270724029380902,0.28789161727349705
0.010050251256281407,0.22895622895622897,0.41362530413625304
0.01507537688442211,0.2894168466522678,0.48480463096960924
0.020100502512562814,0.33753148614609574,0.536
0.02512562814070352,0.3850574712643678,0.5815972222222222
0.03015075376884422,0.41904761904761906,0.6077348066298343
0.035175879396984924,0.44594594594594594,0.6297709923664122
0.04020100502512563,0.48175182481751827,0.6573705179282868
0.04522613065326633,0.5057471264367817,0.6748466257668712
0.05025125628140704,0.5387755102040817,0.6976744186046512
0.05527638190954774,0.5641025641025641,0.7142857142857143
0.06030150753768844,0.5764192139737991,0.7221006564551422
0.06532663316582915,0.5945945945945946,0.7333333333333333
0.07035175879396985,0.6082949308755761,0.7415730337078652
0.07537688442211056,0.6103286384976526,0.7369614512471655
0.08040201005025126,0.6190476190476191,0.7420091324200914
0.08542713567839195,0.6341463414634146,0.7505773672055427
0.09045226130653267,0.6467661691542289,0.7575757575757576
0.09547738693467336,0.6565656565656566,0.7629107981220657
0.10050251256281408,0.6598984771573604,0.7647058823529411
0.10552763819095477,0.6701030927835051,0.7701421800947867
0.11055276381909548,0.6878306878306878,0.7793764988009593
0.11557788944723618,0.7065217391304348,0.7888349514563107
0.12060301507537688,0.7142857142857143,0.7926829268292683
0.12562814070351758,0.7222222222222222,0.7965686274509803
0.1306532663316583,0.7262569832402235,0.7985257985257985
0.135678391959799,0.7303370786516854,0.8004926108374384
0.1407035175879397,0.7386363636363636,0.8044554455445545
0.1457286432160804,0.7428571428571429,0.8064516129032258
0.15075376884422112,0.7471264367816092,0.8084577114427861
0.15577889447236182,0.7558139534883721,0.8125
0.16080402010050251,0.7558139534883721,0.8125
0.1658291457286432,0.7602339181286549,0.8145363408521303
0.1708542713567839,0.7602339181286549,0.8145363408521303
0.17587939698492464,0.7738095238095238,0.8207070707070707
0.18090452261306533,0.7738095238095238,0.8207070707070707
0.18592964824120603,0.7738095238095238,0.8207070707070707
0.19095477386934673,0.7738095238095238,0.8207070707070707
0.19597989949748745,0.7738095238095238,0.8207070707070707
0.20100502512562815,0.7784431137724551,0.8227848101265823
0.20603015075376885,0.7784431137724551,0.8227848101265823
0.21105527638190955,0.7784431137724551,0.8227848101265823
0.21608040201005024,0.7784431137724551,0.8227848101265823
0.22110552763819097,0.7831325301204819,0.8248730964467005
0.22613065326633167,0.7831325301204819,0.8248730964467005
0.23115577889447236,0.7878787878787878,0.8269720101781171
0.23618090452261306,0.7926829268292683,0.8290816326530612
0.24120603015075376,0.7975460122699386,0.8312020460358056
0.24623115577889448,0.8024691358024691,0.8333333333333334
0.25125628140703515,0.8024691358024691,0.8333333333333334
0.2562814070351759,0.8024691358024691,0.8333333333333334
0.2613065326633166,0.8074534161490683,0.8354755784061697
0.2663316582914573,0.8125,0.8376288659793815
0.271356783919598,0.8125,0.8376288659793815
0.2763819095477387,0.8125,0.8376288659793815
0.2814070351758794,0.8176100628930818,0.8397932816537468
0.2864321608040201,0.8176100628930818,0.8397932816537468
0.2914572864321608,0.8176100628930818,0.8397932816537468
0.2964824120603015,0.8176100628930818,0.8397932816537468
0.30150753768844224,0.8227848101265823,0.8419689119170984
0.3065326633165829,0.8280254777070064,0.8441558441558441
0.31155778894472363,0.8280254777070064,0.8441558441558441
0.3165829145728643,0.8280254777070064,0.8441558441558441
0.32160804020100503,0.8280254777070064,0.8441558441558441
0.32663316582914576,0.8280254777070064,0.8441558441558441
0.3316582914572864,0.8280254777070064,0.8441558441558441
0.33668341708542715,0.8280254777070064,0.8441558441558441
0.3417085427135678,0.8280254777070064,0.8441558441558441
0.34673366834170855,0.8280254777070064,0.8441558441558441
0.35175879396984927,0.8280254777070064,0.8441558441558441
0.35678391959798994,0.8280254777070064,0.8441558441558441
0.36180904522613067,0.8333333333333334,0.8463541666666666
0.36683417085427134,0.8441558441558441,0.8507853403141361
0.37185929648241206,0.8441558441558441,0.8507853403141361
0.3768844221105528,0.8441558441558441,0.8507853403141361
0.38190954773869346,0.8441558441558441,0.8507853403141361
0.3869346733668342,0.8441558441558441,0.8507853403141361
0.3919597989949749,0.8441558441558441,0.8507853403141361
0.3969849246231156,0.8496732026143791,0.8530183727034121
0.4020100502512563,0.8552631578947368,0.8552631578947368
0.40703517587939697,0.8552631578947368,0.8552631578947368
0.4120603015075377,0.8552631578947368,0.8552631578947368
0.4170854271356784,0.8552631578947368,0.8552631578947368
0.4221105527638191,0.8552631578947368,0.8552631578947368
0.4271356783919598,0.8552631578947368,0.8552631578947368
0.4321608040201005,0.8552631578947368,0.8552631578947368
0.4371859296482412,0.8552631578947368,0.8552631578947368
0.44221105527638194,0.8552631578947368,0.8552631578947368
0.4472361809045226,0.8552631578947368,0.8552631578947368
0.45226130653266333,0.8552631578947368,0.8552631578947368
0.457286432160804,0.8552631578947368,0.8552631578947368
0.4623115577889447,0.8552631578947368,0.8552631578947368
0.46733668341708545,0.8552631578947368,0.8552631578947368
0.4723618090452261,0.8552631578947368,0.8552631578947368
0.47738693467336685,0.8552631578947368,0.8552631578947368
0.4824120603015075,0.8552631578947368,0.8552631578947368
0.48743718592964824,0.8552631578947368,0.8552631578947368
0.49246231155778897,0.8552631578947368,0.8552631578947368
0.49748743718592964,0.8552631578947368,0.8552631578947368
0.5025125628140703,0.8609271523178808,0.8575197889182058
0.507537688442211,0.8609271523178808,0.8575197889182058
0.5125628140703518,0.8609271523178808,0.8575197889182058
0.5175879396984925,0.8609271523178808,0.8575197889182058
0.5226130653266332,0.8666666666666667,0.8597883597883598
0.5276381909547738,0.8666666666666667,0.8597883597883598
0.5326633165829145,0.8666666666666667,0.8597883597883598
0.5376884422110553,0.8666666666666667,0.8597883597883598
0.542713567839196,0.87248322147651,0.8620689655172413
0.5477386934673367,0.87248322147651,0.8620689655172413
0.5527638190954774,0.8783783783783784,0.8643617021276596
0.5577889447236181,0.8783783783783784,0.8643617021276596
0.5628140703517588,0.8783783783783784,0.8643617021276596
0.5678391959798995,0.8783783783783784,0.8643617021276596
0.5728643216080402,0.8783783783783784,0.8643617021276596
0.577889447236181,0.8783783783783784,0.8643617021276596
0.5829145728643216,0.8783783783783784,0.8643617021276596
0.5879396984924623,0.8783783783783784,0.8643617021276596
0.592964824120603,0.8783783783783784,0.8643617021276596
0.5979899497487438,0.8783783783783784,0.8643617021276596
0.6030150753768845,0.8783783783783784,0.8643617021276596
0.6080402010050251,0.8783783783783784,0.8643617021276596
0.6130653266331658,0.8783783783783784,0.8643617021276596
0.6180904522613065,0.8783783783783784,0.8643617021276596
0.6231155778894473,0.8783783783783784,0.8643617021276596
0.628140703517588,0.8783783783783784,0.8643617021276596
0.6331658291457286,0.8783783783783784,0.8643617021276596
0.6381909547738693,0.8783783783783784,0.8643617021276596
0.6432160804020101,0.8783783783783784,0.8643617021276596
0.6482412060301508,0.8783783783783784,0.8643617021276596
0.6532663316582915,0.8783783783783784,0.8643617021276596
0.6582914572864321,0.8783783783783784,0.8643617021276596
0.6633165829145728,0.8783783783783784,0.8643617021276596
0.6683417085427136,0.8783783783783784,0.8643617021276596
0.6733668341708543,0.8783783783783784,0.8643617021276596
0.678391959798995,0.8783783783783784,0.8643617021276596
0.6834170854271356,0.8783783783783784,0.8643617021276596
0.6884422110552764,0.8783783783783784,0.8643617021276596
0.6934673366834171,0.8783783783783784,0.8643617021276596
0.6984924623115578,0.8783783783783784,0.8643617021276596
0.7035175879396985,0.8783783783783784,0.8643617021276596
0.7085427135678392,0.8783783783783784,0.8643617021276596
0.7135678391959799,0.8783783783783784,0.8643617021276596
0.7185929648241206,0.8783783783783784,0.8643617021276596
0.7236180904522613,0.8843537414965986,0.8666666666666667
0.7286432160804021,0.8843537414965986,0.8666666666666667
0.7336683417085427,0.8843537414965986,0.8666666666666667
0.7386934673366834,0.8843537414965986,0.8666666666666667
0.7437185929648241,0.8843537414965986,0.8666666666666667
0.7487437185929648,0.8843537414965986,0.8666666666666667
0.7537688442211056,0.8843537414965986,0.8666666666666667
0.7587939698492463,0.8843537414965986,0.8666666666666667
0.7638190954773869,0.8843537414965986,0.8666666666666667
0.7688442211055276,0.8843537414965986,0.8666666666666667
0.7738693467336684,0.8843537414965986,0.8666666666666667
0.7788944723618091,0.8843537414965986,0.8666666666666667
0.7839195979899498,0.8843537414965986,0.8666666666666667
0.7889447236180904,0.8843537414965986,0.8666666666666667
0.7939698492462312,0.8843537414965986,0.8666666666666667
0.7989949748743719,0.8843537414965986,0.8666666666666667
0.8040201005025126,0.8843537414965986,0.8666666666666667
0.8090452261306533,0.8843537414965986,0.8666666666666667
0.8140703517587939,0.8843537414965986,0.8666666666666667
0.8190954773869347,0.8843537414965986,0.8666666666666667
0.8241206030150754,0.8843537414965986,0.8666666666666667
0.8291457286432161,0.8843537414965986,0.8666666666666667
0.8341708542713568,0.8843537414965986,0.8666666666666667
0.8391959798994975,0.8843537414965986,0.8666666666666667
0.8442211055276382,0.8843537414965986,0.8666666666666667
0.8492462311557789,0.8843537414965986,0.8666666666666667
0.8542713567839196,0.8843537414965986,0.8666666666666667
0.8592964824120604,0.8843537414965986,0.8666666666666667
0.864321608040201,0.8843537414965986,0.8666666666666667
0.8693467336683417,0.8843537414965986,0.8666666666666667
0.8743718592964824,0.8843537414965986,0.8666666666666667
0.8793969849246231,0.8904109589041096,0.8689839572192514
0.8844221105527639,0.8904109589041096,0.8689839572192514
0.8894472361809045,0.8904109589041096,0.8689839572192514
0.8944723618090452,0.8904109589041096,0.8689839572192514
0.8994974874371859,0.8904109589041096,0.8689839572192514
0.9045226130653267,0.8904109589041096,0.8689839572192514
0.9095477386934674,0.8904109589041096,0.8689839572192514
0.914572864321608,0.8904109589041096,0.8689839572192514
0.9195979899497487,0.8904109589041096,0.8689839572192514
0.9246231155778895,0.8904109589041096,0.8689839572192514
0.9296482412060302,0.896551724137931,0.871313672922252
0.9346733668341709,0.896551724137931,0.871313672922252
0.9396984924623115,0.896551724137931,0.871313672922252
0.9447236180904522,0.896551724137931,0.871313672922252
0.949748743718593,0.896551724137931,0.871313672922252
0.9547738693467337,0.896551724137931,0.871313672922252
0.9597989949748744,0.896551724137931,0.871313672922252
0.964824120603015,0.896551724137931,0.871313672922252
0.9698492462311558,0.9027777777777778,0.8736559139784946
0.9748743718592965,0.9090909090909091,0.876010781671159
0.9798994974874372,0.9090909090909091,0.876010781671159
0.9849246231155779,0.8936170212765957,0.8536585365853658
0.9899497487437187,0.8920863309352518,0.8446866485013624
0.9949748743718593,0.8840579710144928,0.8333333333333334
1.0,0.0,0.0
